target,ids,date,flag,user,text,weekday
0,2190303126,2009-06-16 02:20:29-07:00,NO_QUERY,Pascalia,Freakin blisters make me so uncomfortable..,Tuesday
4,2192539271,2009-06-16 07:11:12-07:00,NO_QUERY,chictots,@user thanks for your support,Tuesday
0,2189724214,2009-06-16 00:44:42-07:00,NO_QUERY,MelFresh27,@user Nah I did volunteer work today! I do it every Tuesday. I haven't heard from the other one yet!,Tuesday
0,2196336068,2009-06-16 12:20:13-07:00,NO_QUERY,CandiB19,#iremember when I hit @user car afterschool....sorry babes,Tuesday
0,2302226860,2009-06-23 16:30:45-07:00,NO_QUERY,Alessandra5010,Is going to be in a murderous rage if she can't talk her dad into Transformers 2 tomorrow!!!,Tuesday
0,2196581393,2009-06-16 12:39:43-07:00,NO_QUERY,ThiagoAcquaviva,@user YEAH! it seems like it never ends lol. it suxs,Tuesday
4,2002350250,2009-06-02 03:57:29-07:00,NO_QUERY,FreakyGiraffe,"is going to sit outside in the sunshine with a guitar, should be nice, just to strum away... Can't wait....",Tuesday
4,1468517027,2009-04-07 02:09:10-07:00,NO_QUERY,carriee93,@user omg i cry every time too! the first time i saw it i literally had tears running down my face. how embarrassing,Tuesday
4,2190206877,2009-06-16 02:04:17-07:00,NO_QUERY,Saeekeskar,"A day well ernd. 1 Hr Gym,long lab session,one bolg post and cooked black eyed bean soup for a fullstop!",Tuesday
0,2203322399,2009-06-16 23:29:16-07:00,NO_QUERY,EricPincus,had to pause to help bathe the daughters - i got to wash their hair tonight - usually @user does that but the baby is sick,Tuesday
0,1468490308,2009-04-07 01:59:45-07:00,NO_QUERY,aaleeecccc,the maine- please out me to sleep! i have tests in the morning!,Tuesday
0,1932686838,2009-05-26 21:59:46-07:00,NO_QUERY,lizzledelacruz,"@user lol they're for betty's! I didn't hide them! if anything, Omar did! lol. They're sold out now tho",Tuesday
4,2009366412,2009-06-02 15:34:39-07:00,NO_QUERY,DarkPiano,@user Haha right!,Tuesday
0,2012971322,2009-06-02 21:39:03-07:00,NO_QUERY,arniepuff,wow i just watched the MTV movie awards on there website. poor Rob during the kiss i hope that was all intentional,Tuesday
4,2013593522,2009-06-02 23:03:42-07:00,NO_QUERY,Lauren_Loves_,Loves when my Mom gives me IM kisses,Tuesday
0,2013858669,2009-06-02 23:46:26-07:00,NO_QUERY,KerryJeal,I just woke up to some lovely sun and a cup of tea my iPod won't hold my headphones and I'm on twitter....ADDICT!!,Tuesday
0,2001643631,2009-06-02 01:34:29-07:00,NO_QUERY,HannahxCx,i dont get it *the coursework*,Tuesday
0,1932412934,2009-05-26 21:25:03-07:00,NO_QUERY,ashleeadams,Big Cat Diary is a very sad show,Tuesday
4,2192812873,2009-06-16 07:35:10-07:00,NO_QUERY,cmxiv,special birthday tomorrow,Tuesday
4,2008967612,2009-06-02 14:56:32-07:00,NO_QUERY,Jenspaznasty,"@user [http] - thats the same exact spot, where i dropped off my gramps so he could go bk to boston dfw ...",Tuesday
0,2003281988,2009-06-02 06:14:32-07:00,NO_QUERY,Fredrikkk,bah... World Lit,Tuesday
0,2011568244,2009-06-02 19:13:24-07:00,NO_QUERY,ThatWhisperKiss,"...and the sweet guys I do meet, things turn out bad.",Tuesday
4,2002942390,2009-06-02 05:31:52-07:00,NO_QUERY,8sneezes1orgasm,"@user Been there, done that. Haha, I got to give Caleb a smooch",Tuesday
0,2013295048,2009-06-02 22:20:21-07:00,NO_QUERY,sachz,"@user Unfortunately, I'm the one people come to for answers. I have no one",Tuesday
4,1468836312,2009-04-07 03:59:25-07:00,NO_QUERY,jackiesworld,our cats love the sun. they're lying on the floor and having a sunbath,Tuesday
4,2013913770,2009-06-02 23:55:55-07:00,NO_QUERY,DudleyOH,Tv on the radio is the shit!,Tuesday
4,2012651563,2009-06-02 21:02:21-07:00,NO_QUERY,nikkilee124,@user haha is it lolol were are you s&amp;e aii alice is a bitch ha jkz xo &lt;3 ya's,Tuesday
0,2203473112,2009-06-16 23:49:07-07:00,NO_QUERY,nscafe,I did not know about this. // [http] // &quot;Reed Exhibitions Closes BookExpo Canada&quot; // I must not have been paying attn.,Tuesday
0,2200072578,2009-06-16 18:24:03-07:00,NO_QUERY,ShePre22y,@user I wish l could join but I'm n ny,Tuesday
4,1932772741,2009-05-26 22:11:07-07:00,NO_QUERY,asxofxlately,Looking forward to the comedy show on @user tonight,Tuesday
0,2298510553,2009-06-23 11:46:07-07:00,NO_QUERY,sqidz,Is In A Mood Grrr Hate Perants,Tuesday
0,2297114865,2009-06-23 10:02:45-07:00,NO_QUERY,doeboyphilly,I'm doin a show august 15th in chicago but I wanna be there for the &quot;Taste Of Chicago&quot; this weekend,Tuesday
0,2012796095,2009-06-02 21:18:13-07:00,NO_QUERY,raemoe,spa timez canceled. it's hug your bff day everyone. &lt;3,Tuesday
0,2007001831,2009-06-02 12:00:06-07:00,NO_QUERY,ryantastico,saaadd.. my grandma doesn't read the message and she pick me up from pauli's house 3 hours before!! really sad,Tuesday
4,2003110592,2009-06-02 05:54:04-07:00,NO_QUERY,indahooood,@user Fashoo! We'll try out best to make it. We really wanna support you guys,Tuesday
4,1468611692,2009-04-07 02:43:28-07:00,NO_QUERY,friendlyhands,Jingle bells - jingle bells - jingle all the way,Tuesday
0,2297081496,2009-06-23 10:00:16-07:00,NO_QUERY,tre_mania,Going to a periodontist appt.,Tuesday
4,2193478782,2009-06-16 08:30:48-07:00,NO_QUERY,MilanTeh,@user The count would lead to shutter death~ Every shutter unit has it's &quot;life span&quot;,Tuesday
0,1470101207,2009-04-07 08:21:02-07:00,NO_QUERY,QuelaRenee,@user wish I could view it on my phone,Tuesday
0,2001723591,2009-06-02 01:51:09-07:00,NO_QUERY,ADelV,im not feeling well at all !,Tuesday
0,2198799615,2009-06-16 16:35:17-07:00,NO_QUERY,chelalala,"@user Oh, I don't like their new album.",Tuesday
4,2193370294,2009-06-16 08:21:56-07:00,NO_QUERY,gypsytrading,Simple Stunning~ portion of proceeds go to St. Judes [http],Tuesday
4,2002105551,2009-06-02 03:09:40-07:00,NO_QUERY,aerobic247,@user I can swing my handbag with the best of them!,Tuesday
4,2011929928,2009-06-02 19:47:45-07:00,NO_QUERY,musicjunky82,bored...what to do.. @user i think for sure u and brandy should do a duet it would go straight to number 1,Tuesday
4,2192861399,2009-06-16 07:39:29-07:00,NO_QUERY,reneboden,basking in the sunshine with a great cup of coffee Life is fantastic!!,Tuesday
0,2190925385,2009-06-16 04:05:31-07:00,NO_QUERY,rachelgirl5,Soooooo drunk....this means 1255 hrs aty the gym.. I could throw up,Tuesday
0,2003497182,2009-06-02 06:38:28-07:00,NO_QUERY,loletc,My head what happen to people? They're mad without a reason.,Tuesday
0,2190233214,2009-06-16 02:08:42-07:00,NO_QUERY,MashyMashMash,omg none of my txt messages are going up,Tuesday
4,1468253380,2009-04-07 00:33:45-07:00,NO_QUERY,clayofthepotter,"working, tweeting, facebooking and enjoying a raspberry mocha latte",Tuesday
0,2298326380,2009-06-23 11:32:17-07:00,NO_QUERY,addieKY,@user sadly no. If a yeti and Mick Jagger had a lovechild it would be this guy. haha this has not been my week,Tuesday
4,2013329081,2009-06-02 22:25:05-07:00,NO_QUERY,cassiemayluvs,@user ooo are you going on tour too??? Possibly with Mitchel Musso?? I would love to see you on tour!!! So would my nieces!!,Tuesday
4,2189605374,2009-06-16 00:26:19-07:00,NO_QUERY,thelogicalguess,"@user O.K. Get the proof I got one with colours, and I will really get a coloured one....sorry again for horrible English!!",Tuesday
4,2011036822,2009-06-02 18:22:32-07:00,NO_QUERY,luvgirl_4u,need some sweets,Tuesday
4,1573458997,2009-04-21 01:16:04-07:00,NO_QUERY,Caity2709,i have nothing to twitter about listening to Taylor Swift xx,Tuesday
0,2191445710,2009-06-16 05:17:29-07:00,NO_QUERY,rmgmt2001,"is wishing I were on the highway heading to the beach...but, alas...back at the office",Tuesday
0,2189907749,2009-06-16 01:13:45-07:00,NO_QUERY,CreenaP,[http] - My dear cousin,Tuesday
4,2189496399,2009-06-16 00:10:07-07:00,NO_QUERY,vYanko,@user you had to mark these locations in TripIt,Tuesday
0,2202278969,2009-06-16 21:31:43-07:00,NO_QUERY,ffalias,is 3.0 out yet? or is it gonna release based on pacific time?,Tuesday
0,2003245214,2009-06-02 06:10:10-07:00,NO_QUERY,stormi_weather,I'm at work what are you up to leah,Tuesday
0,2191610738,2009-06-16 05:37:48-07:00,NO_QUERY,tommsinclair,Well my love affair with my first mighty mouse didn't last too long. 5months in and the scroll's knackered only goes downwards.Bad times!,Tuesday
4,2192144236,2009-06-16 06:34:49-07:00,NO_QUERY,ChrisAGriffin,@user ROFL! Thanks! I needed that today. Have a great day Deb!,Tuesday
4,2002559680,2009-06-02 04:33:39-07:00,NO_QUERY,alibruin569,is going to the movies with steph. sunshine cleaning or lymelife ? we'll seeee,Tuesday
0,2002176407,2009-06-02 03:23:59-07:00,NO_QUERY,sundress,@user I would so be there if my car wasn't broken.,Tuesday
0,2002388857,2009-06-02 04:04:03-07:00,NO_QUERY,Smoph,"Honest to goodness, I would love someone to come and look after me today.",Tuesday
0,2002835488,2009-06-02 05:16:41-07:00,NO_QUERY,FashionBitch_,"Leggings = Last year's solution, this year's problem. Dear GOD, I am LIVING in something with an elasticised waist... a new low",Tuesday
0,2010572247,2009-06-02 17:36:27-07:00,NO_QUERY,cyberjunkiecat,Late night still at work virus issue hogging resources,Tuesday
0,1468684547,2009-04-07 03:09:13-07:00,NO_QUERY,victoria_tweed,@user I've ordered that special 7inch set thingy from that place online (I'm so forgetful) but it's still not here i want iiiit,Tuesday
0,2191564782,2009-06-16 05:32:14-07:00,NO_QUERY,semilogical,"The postman came and yet again, no headphones! All I want is some decent sound in my lugs, maybe tomorrow, probably not",Tuesday
0,1933109399,2009-05-26 23:01:17-07:00,NO_QUERY,twbrit,IIt's 7am here in Blighty and I've been hacking away in Photoshop for two hours trying sort out a blog article,Tuesday
0,2300807515,2009-06-23 14:37:04-07:00,NO_QUERY,HomicideArianne,I'm very sad now,Tuesday
0,2194634368,2009-06-16 10:03:26-07:00,NO_QUERY,ToriSheets,Grounded forever,Tuesday
0,2301234159,2009-06-23 15:10:23-07:00,NO_QUERY,HeyRussell,"Hella good weather, but I'ma waste this day at home again",Tuesday
0,2191746800,2009-06-16 05:53:45-07:00,NO_QUERY,lukaswinn,Just found out that @user's concert at ICA in September is Sold Out. Pissed. Now I gotta wait until Apr 2010 b4 she in London,Tuesday
0,2194458788,2009-06-16 09:49:23-07:00,NO_QUERY,mich_thatcher,has a bad tummy ache and is being sick....nooooo,Tuesday
0,1573268615,2009-04-21 00:24:53-07:00,NO_QUERY,Chris_CA,"Back to college, no fun",Tuesday
0,2196539702,2009-06-16 12:36:21-07:00,NO_QUERY,Elephunk87,i'm watching tv now... mascerade XD i love katy perry... but i can't see her @ the southside festival,Tuesday
0,2193500464,2009-06-16 08:32:33-07:00,NO_QUERY,juliarox88,"still waking up, man I wish I could drink coffee",Tuesday
4,2007561014,2009-06-02 12:49:15-07:00,NO_QUERY,julieshort,English &amp; Geography 2day - went well - no scares! Phew Relaxing listening 2 Classic FM &amp; the birds outside the window. OH &amp; dog sleeping!,Tuesday
4,2190127275,2009-06-16 01:50:44-07:00,NO_QUERY,Edlavery,HAVE to write tonight. Gotta keep the river flowing,Tuesday
0,2190378427,2009-06-16 02:33:29-07:00,NO_QUERY,bhmc,finished my piece of work but now have another one to do,Tuesday
0,2302223156,2009-06-23 16:30:28-07:00,NO_QUERY,shellybananas,Holy shit it's hot in el cajon right now. Fml for moving back over here haha,Tuesday
0,2191395472,2009-06-16 05:11:05-07:00,NO_QUERY,Rorawks,can it be friday yet? one more week as a records manager,Tuesday
0,2196406541,2009-06-16 12:25:52-07:00,NO_QUERY,richardcaddick,Very sad to be saying goodbye to Katharine's MINI,Tuesday
4,2013578915,2009-06-02 23:01:32-07:00,NO_QUERY,dxallydx,Hillsong United concert was awesome at NJ! Especially with my brothers from small group,Tuesday
0,1932524230,2009-05-26 21:38:39-07:00,NO_QUERY,sorcerorvoid,It seems emily's mom doesn't want to talk to me *sigh* there went the only friend I had,Tuesday
0,1573564374,2009-04-21 01:46:25-07:00,NO_QUERY,SamSeriously,@user I know that feeling,Tuesday
0,2190660141,2009-06-16 03:22:02-07:00,NO_QUERY,simonech,@user too bad in most professions this is not true nowadays,Tuesday
0,2003193947,2009-06-02 06:04:05-07:00,NO_QUERY,malucia93,"@user brighton is also beautiful and sunny,but im stuck indoors all day at work",Tuesday
0,2297939583,2009-06-23 11:03:36-07:00,NO_QUERY,Danbow14,"it is 93 degrees out and I have a game later,",Tuesday
0,2202047959,2009-06-16 21:09:40-07:00,NO_QUERY,spikemaniac,@user how very considerate of you. noncaringperson.,Tuesday
0,2190170843,2009-06-16 01:58:23-07:00,NO_QUERY,garyandrews,"@user Yeah, would have been a nice easy trip for me. Midweek fixture means I'm unlikely to make a home tie",Tuesday
4,2190951464,2009-06-16 04:09:33-07:00,NO_QUERY,chloe_hew,Back from my bike ride,Tuesday
0,2192592236,2009-06-16 07:15:55-07:00,NO_QUERY,DebrasATeam,teaching an 8 year how to say &quot;good-bye&quot; to his best friend,Tuesday
0,2013566289,2009-06-02 22:59:53-07:00,NO_QUERY,saraxo_,Earth 2100. . .wow! wish I saw the whole thing,Tuesday
0,2013464928,2009-06-02 22:44:29-07:00,NO_QUERY,_sofakingcool,@user Ugh that sucks!!! &lt;222,Tuesday
4,2190654151,2009-06-16 03:21:00-07:00,NO_QUERY,desireegrace,"Nonetheless, I still love the rain.",Tuesday
4,1932954438,2009-05-26 22:37:21-07:00,NO_QUERY,MerleChloe,@user Thanks for trying! @user tweeted that the stream wasn't strong enough.Appreciate your trying.,Tuesday
4,2190031860,2009-06-16 01:34:27-07:00,NO_QUERY,ticai,@user take care &amp; God bless!,Tuesday
0,2299588626,2009-06-23 13:06:04-07:00,NO_QUERY,freelaylay,"@user Lucky itch, cha me hav 2 go fetch my din dins",Tuesday
4,2192885577,2009-06-16 07:41:33-07:00,NO_QUERY,hazelgreenluv,@user Hi Ahâ¦sorry I didn't talk anything! I'm a Supernatural fan too,Tuesday
4,2004489329,2009-06-02 08:16:51-07:00,NO_QUERY,VanitySnob,Sidenote: I'm favoriting all my birthday love because I want to remember next month who im talking and who I shall turn my nose up at,Tuesday
4,2012953389,2009-06-02 21:36:50-07:00,NO_QUERY,KarlsG,@user Oooooooo god dam... well we want u back!!!!!!! Go on - you know you want to.........,Tuesday
0,2302038602,2009-06-23 16:15:10-07:00,NO_QUERY,shortybutt,should be at the beach right now,Tuesday
4,2003352871,2009-06-02 06:22:42-07:00,NO_QUERY,westhamprocess,@user cheers mate,Tuesday
4,2012931710,2009-06-02 21:34:14-07:00,NO_QUERY,DestineeSoleil,weekend planss,Tuesday
0,2002763175,2009-06-02 05:05:55-07:00,NO_QUERY,Bec93,Feels so bad for the people on Air France,Tuesday
4,2013829340,2009-06-02 23:41:32-07:00,NO_QUERY,ToodlesNoodlesz,I HUGGED EVERYONE TODAY coz im so loving.,Tuesday
4,1469008216,2009-04-07 04:49:01-07:00,NO_QUERY,loobalee,"77 Kids - Dress A Bird? Maybe a fun way to engage kids with the brand, but I'd rather have a deal! [http]",Tuesday
0,2002536840,2009-06-02 04:29:57-07:00,NO_QUERY,inf0rmer,Sorry! hashtag too long for #tweetie Please use #campuswidgets (via @user),Tuesday
0,2196217641,2009-06-16 12:10:45-07:00,NO_QUERY,DJTJ222,@user have i really? i really dont know anymore,Tuesday
0,1932367526,2009-05-26 21:19:39-07:00,NO_QUERY,jjbalishhh,ice cream men with their trucks n music are a dying art form.,Tuesday
0,2195436978,2009-06-16 11:07:42-07:00,NO_QUERY,byatch2006,i'm feelin tired and its only 7pm lord have mercy on my sleepy ass,Tuesday
0,2297786853,2009-06-23 10:52:21-07:00,NO_QUERY,Charliered23,OMG!! I just got attacked by a crazy ass BEE! Split my skirt and pulled out a hand full of hair he was stuck in my hair!! WTF,Tuesday
4,1470183664,2009-04-07 08:35:48-07:00,NO_QUERY,clarechiara,is leaving the office now. Hello home!,Tuesday
4,1468989489,2009-04-07 04:44:04-07:00,NO_QUERY,RIJssel,New Eminem video....just like the old days kicking around [http],Tuesday
4,1469986425,2009-04-07 08:00:41-07:00,NO_QUERY,sformstone,Am taking advantage of the sunshine and am going to take the dog on the beach for a walk...no work for 12 days....yipeeeee,Tuesday
4,2001993013,2009-06-02 02:46:55-07:00,NO_QUERY,fancyfembot,@user All I had to do was slap my computer on the side. It stopped.,Tuesday
0,2295199565,2009-06-23 07:36:54-07:00,NO_QUERY,KrisReyes,"@user i've been reading that that's what you have to do. too bad, i'll just have to wait it out",Tuesday
0,2202210300,2009-06-16 21:25:04-07:00,NO_QUERY,letssingbaby,@user you've never seen me. &amp; trust me I'm not,Tuesday
4,2193277016,2009-06-16 08:14:17-07:00,NO_QUERY,jack_mannino,Opera Unite....let the evil thoughts begin [http],Tuesday
0,2013162272,2009-06-02 22:02:59-07:00,NO_QUERY,meggiles13,"i'm burned it's a hard, dangerous life being pale in Hawaii",Tuesday
0,2203518332,2009-06-16 23:55:15-07:00,NO_QUERY,La_Lais,@user I have no idea how I live without a beach. are u lucky enough to have one?,Tuesday
0,2013669125,2009-06-02 23:15:30-07:00,NO_QUERY,iiiiitsjenna,"@user it was adorable, she looked like a princess. makes me wanna get married!!",Tuesday
4,2001548010,2009-06-02 01:15:00-07:00,NO_QUERY,stevianykusuma,Can't wait to go to Bali,Tuesday
0,2192162530,2009-06-16 06:36:36-07:00,NO_QUERY,JohnGrosshans,Just spilled some of my sweet sweet coffee on my shirt and noticed a small scratch on the iPod touch screen,Tuesday
0,2189611943,2009-06-16 00:27:20-07:00,NO_QUERY,Cat_love_TVXQ,@user: e má»i vÃ o PG ... nhÆ°ng hÃ¬nh nhÆ° trong PG cÅ©ng cÃ³ 1 ss tÃªn MÃ¨o ná»¯a thÃ¬ pháº£i,Tuesday
4,1574106812,2009-04-21 04:16:22-07:00,NO_QUERY,imanwilliams,@user I'm great!. I need your address again so I can send this music,Tuesday
4,2189949528,2009-06-16 01:20:40-07:00,NO_QUERY,keda22,@user yea i just wrote something on the shanedawson picture video,Tuesday
4,2006144588,2009-06-02 10:43:30-07:00,NO_QUERY,heyitsMilia,@user lol . thanks for the advice . i`m not rushinq it,Tuesday
0,2004409193,2009-06-02 08:09:26-07:00,NO_QUERY,foxxyred210,@user you never go out with me!,Tuesday
0,2196280934,2009-06-16 12:15:47-07:00,NO_QUERY,MzE41208,Tryna figure out why I feel so old after a few pick-up games!!!,Tuesday
0,2297982011,2009-06-23 11:06:40-07:00,NO_QUERY,SpinachPuffs,@user Curse you! I don't even have/like the iPhone and yet I clicked because it was you. I feel my faith was misguided this time,Tuesday
0,2189664846,2009-06-16 00:35:18-07:00,NO_QUERY,joyisthelove,I am waiting for Jane,Tuesday
0,2197024924,2009-06-16 13:14:31-07:00,NO_QUERY,kobayashisama,The &quot;tour&quot; ended a lot sooner than I thougt o.o;; Going to attempt to upgrade my UTEID...hope it doesnt take too long,Tuesday
0,2190632028,2009-06-16 03:17:09-07:00,NO_QUERY,jimney_cricket,cant harvest my farmtown tomatos how dissappointing,Tuesday
0,2202994763,2009-06-16 22:48:55-07:00,NO_QUERY,tanie_kitty,@user your site hates me and won't let me watch the video. It keeps telling me to get IE8 even though that's what I have.,Tuesday
0,1468244575,2009-04-07 00:30:46-07:00,NO_QUERY,Locococomoco,"I accidentally put sugar in my food instead of salt, so now I'm eating sweet fried rice My clumsiness astounds me sometimes!!",Tuesday
0,2301787450,2009-06-23 15:54:46-07:00,NO_QUERY,keviniewoo,@user it doesnt show u following me yet but welcome! i've got some good ppl u should follow.,Tuesday
0,2012989673,2009-06-02 21:41:17-07:00,NO_QUERY,natashaharton,seriously. 10 followers? come on ... im feeling a little neglected.,Tuesday
0,2195045506,2009-06-16 10:36:17-07:00,NO_QUERY,musicaljo,has been making seaside pictures with sponges and seagulls out of kitchen rolls..ah the joys of nursery..back to work tomorrow,Tuesday
4,2006530963,2009-06-02 11:18:14-07:00,NO_QUERY,adsplawn07,Really wants to go the pool today.....It's so HOT outside!,Tuesday
4,2002857814,2009-06-02 05:20:01-07:00,NO_QUERY,Xavierism,"@user Bon dia, Valerie! Hope you have a great Tuesday!",Tuesday
0,1932759851,2009-05-26 22:09:22-07:00,NO_QUERY,ZaxyMac,was so shock that Singapore's first case of swine flu is here.. [http],Tuesday
0,2198725551,2009-06-16 16:29:00-07:00,NO_QUERY,isadoramartinez,@user nope mi mami i hope i see you soon!! love you,Tuesday
0,2013786512,2009-06-02 23:34:30-07:00,NO_QUERY,heartwoahome,headache no fun feeling sick is no fun either,Tuesday
0,1470233570,2009-04-07 08:44:48-07:00,NO_QUERY,twinklydave,almost time for a ride. Q: will i get it done and stay dry? A: No. cos my shoes are still sopping from yesterday. boo.,Tuesday
0,1468664472,2009-04-07 03:02:13-07:00,NO_QUERY,Ayla_F,@user Feeling really sick today how about you?,Tuesday
0,2191883086,2009-06-16 06:08:17-07:00,NO_QUERY,thepurplediva,Dynamite Diva is in a bad mood...damn flowers still NOT here...SO F***ing angry and its not nice to see (and hear) a Lady swear,Tuesday
0,1932801788,2009-05-26 22:15:09-07:00,NO_QUERY,alexpitzen,@user I think your madre needs to chill :/ &amp; we have 2 finals &amp; then 7th &amp; 8th on thursday meaning I have to come to school 4 1.5 hrs,Tuesday
4,2001857774,2009-06-02 02:18:59-07:00,NO_QUERY,habibh,@user Good catch ! We'll look into it and let you know hopefully when it is ... Thanks for letting me know !,Tuesday
4,2013925523,2009-06-02 23:58:00-07:00,NO_QUERY,XStevenProcess,@user give misty my regards!,Tuesday
4,2001964439,2009-06-02 02:41:01-07:00,NO_QUERY,Jill88,@user I understand you may have a little payback offering Deb lol . Please feel free to share amongst friends,Tuesday
4,2004303914,2009-06-02 07:59:44-07:00,NO_QUERY,WestKeighley,@user You know what else is?,Tuesday
4,1573699550,2009-04-21 02:25:47-07:00,NO_QUERY,AndyLunn,@user nice to network with ca is a lonngggg way from Leeds uk,Tuesday
0,2190853997,2009-06-16 03:54:33-07:00,NO_QUERY,Kenji_8055,"Blast you internet, for you are the true enemy of work. Procrastination shouldn't be so fun",Tuesday
4,2191019180,2009-06-16 04:19:33-07:00,NO_QUERY,TheOnlyCaz,What am i gonna do today? any suggestions ?,Tuesday
0,2197232676,2009-06-16 13:30:59-07:00,NO_QUERY,happieinlove,"God, I miss him soooooo much",Tuesday
0,2299351966,2009-06-23 12:48:52-07:00,NO_QUERY,Leisel_J,"I got back facebook back on work but with glitches .Bright side: it is about 15mins to home time! Yeah, home sweet home here I come!",Tuesday
0,2193105411,2009-06-16 08:00:17-07:00,NO_QUERY,akronva,Getting ready to go to the dentist... not looking forward to that!,Tuesday
4,2002203904,2009-06-02 03:29:33-07:00,NO_QUERY,aseemsood,@user good to see another Palm Treo user from India! I love my Treo!!!,Tuesday
0,2013752435,2009-06-02 23:29:01-07:00,NO_QUERY,SlapDashAsh,@user I'm in the same working late boat as you. So much for the Bethesda party,Tuesday
4,2190185264,2009-06-16 02:00:41-07:00,NO_QUERY,zyclone12,just had chili crab nissin cup noodles! instant gratification,Tuesday
0,2296948391,2009-06-23 09:50:22-07:00,NO_QUERY,monicacarlina,"not-happy-ending for tonight, good nite",Tuesday
4,1468352484,2009-04-07 01:08:52-07:00,NO_QUERY,fintan_mc,@user mr hopkins and i will be better behaved tonite .. cultural evening of a haydn concert in gothic cathedral,Tuesday
0,2200238875,2009-06-16 18:37:35-07:00,NO_QUERY,kenop,@user I don't know if I can live up to your expectations as a followee worth a try though huh?,Tuesday
0,2302682914,2009-06-23 17:08:59-07:00,NO_QUERY,kassondrajuan,@user. THEY DO THEY DO!,Tuesday
4,2012572499,2009-06-02 20:53:47-07:00,NO_QUERY,NorCalChika,Off to the DJ Battle we go,Tuesday
0,2007461104,2009-06-02 12:40:25-07:00,NO_QUERY,HT1985,When oh when will it be warm again,Tuesday
0,1468565154,2009-04-07 02:26:47-07:00,NO_QUERY,IcarusWingz,Aw - Snapcase arent getting back together... I must have dreamt it,Tuesday
0,2200198102,2009-06-16 18:34:16-07:00,NO_QUERY,sneaky_sparkle,"So So angry, I can not believe,she does not deserve it",Tuesday
0,2297524870,2009-06-23 10:32:58-07:00,NO_QUERY,mskimmykim,I was invited once again you guys dnt luv me really @user @user,Tuesday
0,2001583481,2009-06-02 01:22:12-07:00,NO_QUERY,imyourcupcake,just got home. GYMNASTICS wasn't as bad as I thought. staying up till late tonight. got many assignments to do and its all due TOMORROW!,Tuesday
4,2190845393,2009-06-16 03:53:08-07:00,NO_QUERY,xoxosophie,haha I'm sitting on my math book,Tuesday
0,2193293952,2009-06-16 08:15:40-07:00,NO_QUERY,adamread,"Hey @user my question didn't get answered, epic fail ! (jamesclay live &gt; [http]",Tuesday
0,2008955586,2009-06-02 14:55:22-07:00,NO_QUERY,SinnerX,@user mostly. Have to see a specialist in a few days. Seems like all my injuries are sex related.,Tuesday
0,2200955123,2009-06-16 19:36:20-07:00,NO_QUERY,mlexiehayden,@user I really don't can you teach me so I can beat ppl too lol,Tuesday
0,2013705232,2009-06-02 23:21:14-07:00,NO_QUERY,Medros,@user and my room is quite chilly,Tuesday
4,2001897536,2009-06-02 02:27:24-07:00,NO_QUERY,trianta,@user ÎºÎ±Î¹ Î²ÎµÎ²Î±Î¯ÏÏ Î¸Î± Ï ÏÎ¬Ï?ÏÎµÎ¹ ÏÎ¿ coveritlive Î¼Îµ @user &quot;on the decks&quot;,Tuesday
0,2002721201,2009-06-02 04:59:42-07:00,NO_QUERY,marchiee,i'm craving for PCD tonite... hiks,Tuesday
0,2191496317,2009-06-16 05:23:52-07:00,NO_QUERY,bobbiemitch,Forgot my iPod today. Its going to be a long day without any podcasts..,Tuesday
0,2201072292,2009-06-16 19:46:00-07:00,NO_QUERY,Val_ree,"@user Very sad news, indeed. Sincere condolences from me, &quot;Boo&quot; (b&amp;w) &amp; &quot;Lilly&quot; (calico.)",Tuesday
0,2198720224,2009-06-16 16:28:31-07:00,NO_QUERY,b1302,"@user okayyyy i sent you a happy birthday but apparently you didn't receive it ily you, happy birhtday pumpkinn",Tuesday
0,2298575306,2009-06-23 11:50:58-07:00,NO_QUERY,AJones21,"Jon &amp; Kate done after all them damn kids and 10yrs of marriage?! First Jessica &amp; Nick, then Kelis &amp; Nas... aint nothing 4ever anymore...",Tuesday
4,1933225080,2009-05-26 23:19:38-07:00,NO_QUERY,wellheeledblog,@user I know! Discovered it thanks to you. I think his tweets really sound like how I imagine he'd write on twitter.,Tuesday
0,1468478238,2009-04-07 01:55:05-07:00,NO_QUERY,MyAppleStuff,@user good luck!!! look forward to the update. run not an option in this wind seriously!!!! blowing a real gale,Tuesday
4,2002364087,2009-06-02 03:59:58-07:00,NO_QUERY,ilovedricoll,happy birthday ashleigh! love yoooou. x,Tuesday
0,2200275515,2009-06-16 18:40:34-07:00,NO_QUERY,Charli2010,I feel like someone has sucked all the energy out of of,Tuesday
0,2195515476,2009-06-16 11:14:07-07:00,NO_QUERY,smitrastogi,"Its such a desolate feeling, being alone in hostel which was so full of dynamism a while back",Tuesday
4,2002431840,2009-06-02 04:11:42-07:00,NO_QUERY,wiidscouk,Morning/Afternoon to all followers,Tuesday
0,2006525227,2009-06-02 11:17:43-07:00,NO_QUERY,stephanie01,Just got back from lunch... Back to work 5 o'clock better get here soon,Tuesday
4,2013805065,2009-06-02 23:37:33-07:00,NO_QUERY,eliseo13,"@user Welcome to Twitter, John! (it's Randy from SpoCon)",Tuesday
4,2004914741,2009-06-02 08:56:16-07:00,NO_QUERY,sweetdee30,Just peachy....,Tuesday
